date,sales,year,month,day,day_of_week,week_of_year,quarter,is_year_end,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_7,sales_rolling_30
2014-12-08,18619,2014,12,8,0,50,4,1,4390.0,17572.0,16061.0,17784.0,16040.0,18449.9
2014-12-09,20607,2014,12,9,1,50,4,1,18619.0,17211.0,25104.0,1313.0,16525.14285714286,19093.033333333333
2014-12-10,25546,2014,12,10,2,50,4,1,20607.0,25988.0,28478.0,19585.0,16462.0,19291.733333333334
2014-12-11,19210,2014,12,11,3,50,4,1,25546.0,23723.0,26097.0,21693.0,15817.285714285714,19208.966666666667
2014-12-12,12085,2014,12,12,4,50,4,1,19210.0,17065.0,24446.0,26972.0,15105.857142857143,18712.733333333334
2014-12-13,16620,2014,12,13,5,50,4,1,12085.0,5284.0,14509.0,19992.0,16725.285714285714,18600.333333333332
2014-12-14,1310,2014,12,14,6,50,4,1,16620.0,4390.0,2170.0,23389.0,16285.285714285714,17864.366666666665
2014-12-15,21375,2014,12,15,0,51,4,1,1310.0,18619.0,17572.0,5816.0,16679.0,18383.0
2014-12-16,11566,2014,12,16,1,51,4,1,21375.0,20607.0,17211.0,5086.0,15387.42857142857,18599.0
2014-12-17,16432,2014,12,17,2,51,4,1,11566.0,25546.0,25988.0,22347.0,14085.42857142857,18401.833333333332
2014-12-18,16123,2014,12,18,3,51,4,1,16432.0,19210.0,23723.0,39541.0,13644.42857142857,17621.233333333334
2014-12-19,25754,2014,12,19,4,51,4,1,16123.0,12085.0,17065.0,23162.0,15597.142857142857,17707.633333333335
2014-12-20,7803,2014,12,20,5,51,4,1,25754.0,16620.0,5284.0,31411.0,14337.57142857143,16920.7
2014-12-21,395,2014,12,21,6,51,4,1,7803.0,1310.0,4390.0,26296.0,14206.857142857143,16057.333333333334
2014-12-22,10357,2014,12,22,0,52,4,1,395.0,21375.0,18619.0,17030.0,12632.857142857143,15834.9
2014-12-23,28099,2014,12,23,1,52,4,1,10357.0,11566.0,20607.0,3147.0,14994.714285714286,16666.633333333335
2014-12-24,20479,2014,12,24,2,52,4,1,28099.0,16432.0,25546.0,16061.0,15572.857142857143,16813.9
2014-12-25,22703,2014,12,25,3,52,4,1,20479.0,16123.0,19210.0,25104.0,16512.85714285714,16733.866666666665
2014-12-26,26577,2014,12,26,4,52,4,1,22703.0,25754.0,12085.0,28478.0,16630.428571428572,16670.5
2014-12-27,13418,2014,12,27,5,52,4,1,26577.0,7803.0,16620.0,26097.0,17432.571428571428,16247.866666666667
2014-12-28,1646,2014,12,28,6,52,4,1,13418.0,395.0,1310.0,24446.0,17611.285714285714,15487.866666666667
2014-12-29,25106,2014,12,29,0,1,4,1,1646.0,10357.0,21375.0,14509.0,19718.285714285714,15841.1
2014-12-30,16833,2014,12,30,1,1,4,1,25106.0,28099.0,11566.0,2170.0,18108.85714285714,16329.866666666667
2014-12-31,13258,2014,12,31,2,1,4,1,16833.0,20479.0,16432.0,17572.0,17077.285714285714,16186.066666666668
