order_id,product_key,customer_id,geography_id,order_date_id,ship_date_id,order_priority,ship_mode,sales,profit,quantity,discount,shipping_cost
CA-2013-157763,8633,KH-163304,2931,931,936,High,Standard Class,141,39.4268,1,0.0,12.72
CA-2013-163776,8787,JS-160304,217,932,938,Medium,Standard Class,505,126.225,5,0.0,24.18
CA-2013-163776,8578,JS-160304,217,932,938,Medium,Standard Class,186,76.0878,6,0.0,16.14
CA-2013-104157,8725,MT-178154,200,938,942,Medium,Standard Class,2430,388.8128,8,0.0,99.52
US-2013-156692,8793,HG-150254,218,957,957,Critical,Same Day,72,15.1158,2,0.0,11.73
CA-2013-131205,8616,AA-106454,195,979,983,High,Standard Class,43,16.614,3,0.0,4.14
CA-2013-145905,8611,AM-107054,210,993,998,Medium,Standard Class,351,84.2352,1,0.0,17.04
US-2013-155404,8831,AS-106304,192,997,1003,Medium,Standard Class,13,6.3744,2,0.0,0.88
CA-2013-108616,8832,JK-157304,219,1004,1008,High,Standard Class,210,71.3898,3,0.0,24.68
CA-2013-168893,8827,AP-109154,190,1039,1044,High,Second Class,24,9.158,5,0.0,3.74
CA-2013-168893,8383,AP-109154,190,1039,1044,High,Second Class,843,160.1586,3,0.0,126.79
CA-2013-152156,8833,CG-125204,190,1044,1047,Critical,Second Class,262,41.9136,2,0.0,54.1
CA-2013-152156,8683,CG-125204,190,1044,1047,Critical,Second Class,732,219.582,3,0.0,161.71
US-2013-138408,8834,KC-162554,211,1054,1057,Critical,Second Class,1320,527.984,4,0.0,345.77
US-2013-119298,8735,EP-139154,198,1061,1064,Medium,First Class,60,17.994,2,0.0,9.95
CA-2013-133711,8835,MC-174254,219,1062,1065,Medium,First Class,3040,1459.2,8,0.0,307.85
CA-2013-124772,8836,JG-151604,196,1071,1072,Critical,First Class,192,74.8098,3,0.0,59.44
CA-2013-109722,8619,TP-211304,195,1071,1073,High,Second Class,700,195.9944,2,0.0,66.71
CA-2013-146143,8571,MC-178454,200,1080,1085,Medium,Standard Class,133,58.6872,6,0.0,3.64
CA-2013-151155,8826,AB-102554,200,1086,1090,High,Standard Class,19,7.3788,4,0.0,1.45
CA-2013-168536,8837,SC-208004,200,1086,1090,Medium,Standard Class,66,8.619,3,0.0,3.75
CA-2013-148684,8838,TS-216554,205,1091,1095,Medium,Standard Class,344,137.54,5,0.0,15.7
CA-2013-148684,8839,TS-216554,205,1091,1095,Medium,Standard Class,400,171.9914,2,0.0,34.67
US-2014-163195,8480,LL-168404,201,1145,1149,Medium,Second Class,29,8.4564,3,0.0,2.56
CA-2014-161046,8439,CB-125354,203,1161,1161,Medium,Same Day,300,125.9874,3,0.0,21.42
US-2014-159205,8840,DB-129104,190,1187,1189,Critical,Second Class,61,25.62,5,0.0,9.85
US-2014-159205,8841,DB-129104,190,1187,1189,Critical,Second Class,672,188.1404,7,0.0,106.65
CA-2014-129028,8556,GB-145304,212,1188,1190,High,First Class,128,21.7515,3,0.0,20.29
CA-2014-122707,8842,EB-137504,221,1203,1205,High,First Class,26,1.5588,2,0.0,1.27
CA-2014-110212,8723,SJ-201254,2929,1218,1222,Medium,Standard Class,49,18.093,5,0.0,0.51
US-2014-132297,8843,DW-134804,192,1244,1250,Medium,Standard Class,540,134.9925,3,0.0,46.45
CA-2014-140088,8751,PO-188654,199,1245,1247,High,Second Class,302,33.2156,2,0.0,32.46
CA-2014-125472,8844,BD-117254,201,1247,1248,Medium,First Class,242,33.8744,2,0.0,11.25
CA-2014-125472,8536,BD-117254,201,1247,1248,Medium,First Class,8,3.0438,3,0.0,1.45
CA-2014-129462,8710,JE-157454,194,1264,1269,Medium,Second Class,302,90.588,2,0.0,19.74
CA-2014-129462,8845,JE-157454,194,1264,1269,Medium,Second Class,66,17.1574,1,0.0,5.79
CA-2014-129462,8471,JE-157454,194,1264,1269,Medium,Second Class,192,51.8346,2,0.0,1.17
CA-2014-161200,8733,SV-203654,201,1315,1319,Medium,Second Class,146,23.3184,3,0.0,10.61
CA-2014-161200,8623,SV-203654,201,1315,1319,Medium,Second Class,15,7.392,5,0.0,1.89
CA-2014-151211,8491,AH-101204,192,1326,1332,Low,Standard Class,98,9.816,6,0.0,13.93
CA-2014-155705,8630,NF-183854,200,1330,1332,High,Second Class,866,225.264,4,0.0,63.98
CA-2014-117198,8670,BG-110354,213,1340,1345,Medium,Standard Class,660,217.767,2,0.0,28.81
CA-2014-141446,8711,CL-127004,194,1356,1358,Critical,Second Class,18,3.24,1,0.0,3.9
CA-2014-161053,8680,JE-157454,205,1362,1363,Medium,First Class,35,15.378,5,0.0,5.33
CA-2014-102309,8764,DO-136454,223,1363,1365,Critical,Second Class,200,63.984,5,0.0,39.89
CA-2014-116113,8794,JW-152204,206,1372,1376,Medium,Second Class,10,3.4544,2,0.0,0.16
CA-2014-103212,8385,MH-180254,201,1383,1384,Medium,First Class,1505,346.0396,4,0.0,236.63
CA-2014-155292,8767,RD-198104,191,1400,1402,Critical,First Class,34,9.1638,1,0.0,9.57
CA-2014-143567,8683,TB-211754,190,1403,1406,Critical,Second Class,976,292.776,4,0.0,238.51
CA-2014-143567,8463,TB-211754,190,1403,1406,Critical,Second Class,2250,517.4793,9,0.0,780.7
US-2014-102904,8814,CB-120254,209,1414,1421,Low,Standard Class,240,23.992,8,0.0,31.69
CA-2014-101042,8600,AB-101054,190,1420,1424,Medium,Standard Class,822,213.6888,6,0.0,83.56
CA-2014-154123,8397,SC-200504,190,1421,1426,Medium,Standard Class,28,11.5836,2,0.0,0.95
CA-2014-128300,8846,RS-197654,225,1425,1427,Medium,Second Class,79,39.55,2,0.0,4.73
US-2014-109610,8611,BS-115904,192,1426,1431,Medium,Second Class,702,168.4704,2,0.0,60.87
CA-2014-135587,8847,BH-117104,217,1438,1443,High,Standard Class,52,23.4,4,0.0,6.94
US-2014-167920,8382,JL-158354,191,1440,1443,High,Second Class,146,48.3285,5,0.0,13.98
US-2014-167920,8848,JL-158354,191,1440,1443,High,Second Class,1400,629.991,2,0.0,176.63
US-2014-135503,8540,JE-161654,214,1441,1446,Medium,Standard Class,15,4.2804,2,0.0,1.38
CA-2014-148922,8839,SU-206654,200,1441,1446,Medium,Second Class,600,257.9871,3,0.0,54.56
CA-2014-148922,8654,SU-206654,200,1441,1446,Medium,Second Class,39,0.7794,3,0.0,5.96
CA-2014-147333,8818,KL-165554,205,1445,1451,Low,Standard Class,45,8.5025,5,0.0,7.06
CA-2014-147333,8428,KL-165554,205,1445,1451,Low,Standard Class,160,70.312,4,0.0,25.83
CA-2014-109589,8662,BD-116354,2931,1452,1455,Critical,First Class,71,27.69,4,0.0,19.15
CA-2014-100412,8473,SR-204254,220,1453,1457,Medium,Standard Class,142,35.49,2,0.0,8.26
US-2014-162670,8515,MF-182504,204,1454,1459,Medium,Second Class,495,148.491,3,0.0,52.69
CA-2014-124296,8450,CS-123554,201,1455,1459,Medium,Standard Class,233,60.5488,4,0.0,23.2
CA-2014-124296,8849,CS-123554,201,1455,1459,Medium,Standard Class,480,239.985,3,0.0,27.36
CA-2014-163510,8591,JW-159554,192,1456,1459,High,Second Class,304,76.1125,5,0.0,43.66
CA-2014-114055,8469,MH-181154,211,1456,1460,High,Second Class,90,23.5248,2,0.0,10.21
US-2014-158526,8850,KH-163604,192,1460,1463,Medium,Second Class,1208,314.0384,8,0.0,139.47
US-2014-158526,8693,KH-163604,192,1460,1463,Medium,Second Class,301,87.2842,1,0.0,34.05
US-2014-158526,8496,KH-163604,192,1460,1463,Medium,Second Class,259,77.625,3,0.0,3.65
CA-2011-149020,8569,AJ-107804,233,11,16,Medium,Standard Class,52,21.2954,1,0.0,3.52
US-2011-155502,8551,SD-204854,227,27,32,Medium,Standard Class,12,4.4712,3,0.0,0.43
US-2011-155502,8851,SD-204854,227,27,32,Medium,Standard Class,63,30.7818,3,0.0,6.15
US-2011-155502,8531,SD-204854,227,27,32,Medium,Standard Class,188,52.6344,2,0.0,17.66
US-2011-155502,8852,SD-204854,227,27,32,Medium,Standard Class,155,0.0,13,0.0,11.95
CA-2011-131905,8703,ND-184604,226,38,41,Medium,First Class,162,42.0186,1,0.0,25.28
CA-2011-131905,8708,ND-184604,226,38,41,Medium,First Class,145,42.0355,5,0.0,33.51
CA-2011-127614,8853,NF-183854,226,43,47,High,Standard Class,1256,75.3732,6,0.0,212.94
CA-2011-127614,8590,NF-183854,226,43,47,High,Standard Class,234,103.158,3,0.0,38.36
US-2011-125521,8406,CK-123254,226,73,78,Medium,Standard Class,1140,284.98,4,0.0,43.56
CA-2011-163223,8444,KH-166904,233,80,84,Medium,Standard Class,3500,909.9818,7,0.0,305.29
CA-2011-160276,8375,AH-106904,229,92,98,Medium,Standard Class,178,46.1968,2,0.0,10.84
CA-2011-102988,8708,GM-146954,227,95,99,High,Second Class,29,8.4071,1,0.0,3.76
CA-2011-117639,8854,MW-182354,229,141,145,High,Standard Class,618,173.0316,3,0.0,95.28
CA-2011-132612,8763,FO-143054,232,160,162,Critical,Second Class,1441,245.021,7,0.0,155.24
US-2011-117135,8855,NP-183254,230,172,174,High,Second Class,104,14.5614,1,0.0,13.86
US-2011-117135,8856,NP-183254,230,172,174,High,Second Class,285,74.0532,1,0.0,20.76
CA-2011-114321,8857,NC-185354,234,232,237,Medium,Standard Class,500,145.0696,13,0.0,29.5
CA-2011-124688,8858,CC-126104,233,239,241,Critical,First Class,29,12.5216,4,0.0,7.96
CA-2011-124688,8737,CC-126104,233,239,241,Critical,First Class,1203,300.735,3,0.0,237.41
CA-2011-124688,8465,CC-126104,233,239,241,Critical,First Class,580,168.1855,5,0.0,187.03
CA-2011-128839,8859,TT-210704,226,251,256,High,Standard Class,210,90.2871,3,0.0,33.03
CA-2011-132010,8606,MA-179954,231,286,288,High,First Class,23,4.3624,2,0.0,3.56
CA-2011-100916,8860,FH-142754,236,294,299,Medium,Standard Class,591,112.3508,4,0.0,34.14
US-2011-114377,8422,BG-110354,234,309,309,Medium,Same Day,150,40.473,5,0.0,15.26
CA-2011-133634,8803,SR-207404,228,309,314,High,Standard Class,48,16.2486,3,0.0,7.06
CA-2011-122217,8571,HP-148154,229,328,333,Medium,Standard Class,111,48.906,5,0.0,6.61
CA-2011-100706,8545,LE-168104,233,350,352,Medium,Second Class,29,9.7218,6,0.0,1.56
CA-2011-100706,8631,LE-168104,233,350,352,Medium,Second Class,100,7.9984,2,0.0,9.22
CA-2011-136567,8861,PS-190454,232,354,355,High,First Class,2244,493.7856,7,0.0,498.14
CA-2011-136567,8647,PS-190454,232,354,355,High,First Class,455,100.122,2,0.0,118.88
CA-2012-104241,8534,AG-104954,227,369,374,High,Standard Class,192,69.1992,14,0.0,20.15
CA-2012-137974,8862,LL-168404,230,472,474,Medium,First Class,523,125.5824,9,0.0,41.61
CA-2012-137974,8863,LL-168404,230,472,474,Medium,First Class,1197,119.686,7,0.0,189.58
CA-2012-137974,8856,LL-168404,230,472,474,Medium,First Class,570,148.1064,2,0.0,1.91
CA-2012-163923,8423,BD-115604,233,516,520,High,Standard Class,152,36.4704,4,0.0,11.81
CA-2012-133242,8605,KH-165104,228,535,541,Medium,Standard Class,61,19.4688,3,0.0,4.42
CA-2012-133242,8448,KH-165104,228,535,541,Medium,Standard Class,468,140.391,3,0.0,35.22
CA-2012-115938,8864,SA-208304,231,543,547,High,Standard Class,333,79.9056,3,0.0,33.44
CA-2012-163237,8515,EM-140954,233,585,587,High,Second Class,495,148.491,3,0.0,59.41
CA-2012-135510,8865,TW-210254,238,614,621,Medium,Standard Class,68,12.2328,4,0.0,4.49
CA-2012-115847,8866,TC-215354,228,628,633,Medium,Second Class,62,4.3372,2,0.0,5.13
CA-2012-134992,8791,MG-178754,228,631,635,High,Second Class,48,11.0354,2,0.0,8.83
CA-2012-125976,8448,JK-152054,228,636,641,Medium,Standard Class,1872,561.564,12,0.0,117.95
CA-2012-109386,8554,RH-196004,234,678,683,Medium,Second Class,187,41.0388,3,0.0,23.46
CA-2012-109386,8469,RH-196004,234,678,683,Medium,Second Class,226,58.812,5,0.0,27.23
CA-2012-145324,8867,DH-136754,232,685,689,High,Standard Class,40,14.3856,2,0.0,5.24
CA-2012-153752,8708,RO-197804,228,706,711,Medium,Second Class,174,50.4426,6,0.0,6.95
CA-2013-158841,8536,SE-201104,228,764,766,Critical,Second Class,19,7.1022,7,0.0,4.15
CA-2013-158841,8868,SE-201104,228,764,766,Critical,Second Class,8750,2799.984,5,0.0,17.83
CA-2013-106894,8869,CA-122654,233,769,769,High,Same Day,100,21.0,4,0.0,20.11
US-2013-108637,8567,AB-100604,230,804,809,Medium,Standard Class,128,40.9216,2,0.0,3.15
CA-2013-159142,8684,ME-173204,233,826,827,High,First Class,150,5.9988,3,0.0,29.12
CA-2013-112102,8870,BD-116054,233,834,838,High,Standard Class,344,75.6624,4,0.0,39.34
CA-2013-139381,8746,RF-198404,226,840,844,Medium,Standard Class,30,7.9812,4,0.0,1.29
CA-2013-157245,8696,LE-168104,228,871,876,Medium,Standard Class,642,179.7488,2,0.0,35.97
CA-2013-113831,8871,AH-106904,233,882,886,Medium,Standard Class,2276,386.835,10,0.0,123.34
CA-2013-166380,8665,EB-137504,228,882,886,High,Standard Class,112,26.8752,2,0.0,16.3
CA-2013-113831,8670,AH-106904,233,882,886,Medium,Standard Class,1980,653.301,6,0.0,80.79
CA-2013-110254,8840,ML-177554,235,948,952,Medium,Standard Class,110,46.116,9,0.0,9.82
US-2013-121013,8872,MM-179204,226,980,985,High,Standard Class,1653,314.0586,3,0.0,177.12
CA-2013-102162,8873,JF-155654,236,986,991,Medium,Standard Class,1600,751.9624,8,0.0,138.76
CA-2013-123946,8641,AJ-107954,233,987,992,Medium,Standard Class,1059,307.1448,4,0.0,75.16
CA-2013-123946,8366,AJ-107954,233,987,992,Medium,Standard Class,21,1.656,3,0.0,1.36
CA-2013-105753,8368,LC-169604,228,1025,1031,Medium,Standard Class,61,18.33,5,0.0,5.15
US-2013-116400,8780,EB-139304,231,1027,1029,High,First Class,40,11.1776,4,0.0,5.48
CA-2013-120873,8655,BW-112004,234,1032,1037,Medium,Second Class,291,75.6548,1,0.0,25.93
CA-2013-159212,8482,KM-163754,237,1037,1041,High,Standard Class,22,6.104,2,0.0,3.69
CA-2013-157280,8600,LW-171254,229,1041,1043,High,First Class,274,71.2296,2,0.0,41.46
CA-2013-157280,8874,LW-171254,229,1041,1043,High,First Class,757,75.68,5,0.0,81.2
CA-2013-157280,8875,LW-171254,229,1041,1043,High,First Class,90,18.8937,3,0.0,19.37
CA-2013-102092,8790,PM-189404,233,1075,1077,Medium,First Class,1057,158.529,7,0.0,97.45
CA-2013-137043,8667,LC-171404,233,1089,1091,High,Second Class,573,166.1004,6,0.0,56.26
CA-2013-137043,8667,LC-171404,233,1089,1091,High,Second Class,286,83.0502,3,0.0,45.72
CA-2014-122994,8778,MV-174854,228,1134,1137,High,First Class,360,79.1934,3,0.0,25.28
CA-2014-162033,8662,EM-142004,229,1182,1189,Medium,Standard Class,53,20.7675,3,0.0,3.94
CA-2014-113705,8876,LC-168704,231,1183,1185,High,Second Class,292,58.42,2,0.0,39.04
CA-2014-113705,8796,LC-168704,231,1183,1185,High,Second Class,206,55.647,5,0.0,18.99
CA-2014-152968,8877,BM-117854,232,1243,1247,Medium,Standard Class,23,6.924,2,0.0,1.73
US-2014-135986,8455,PG-188954,231,1268,1275,Medium,Standard Class,504,125.99,4,0.0,29.48
US-2014-128951,8682,RS-194204,235,1293,1295,Medium,First Class,873,157.1292,3,0.0,104.25
CA-2014-104731,8878,AM-107054,237,1299,1305,Medium,Standard Class,303,69.6762,3,0.0,12.01
CA-2014-104731,8560,AM-107054,237,1299,1305,Medium,Standard Class,9,3.872,5,0.0,0.31
CA-2014-104731,8758,AM-107054,237,1299,1305,Medium,Standard Class,272,67.99,4,0.0,20.19
CA-2014-162173,8640,OT-187304,229,1396,1402,Medium,Standard Class,357,60.6645,5,0.0,21.14
CA-2014-143756,8611,ME-177254,237,1433,1436,High,First Class,702,168.4704,2,0.0,8.51
US-2014-136189,8879,DC-132854,231,1438,1442,Medium,Standard Class,82,25.5378,6,0.0,6.56
CA-2014-116855,8740,AI-108554,226,1448,1452,Medium,Standard Class,505,80.784,5,0.0,24.98
US-2011-135972,8530,JG-151154,90,264,266,High,Second Class,1800,701.9883,3,0.0,211.9
CA-2011-151995,8880,ZC-219104,87,286,288,High,First Class,1299,311.652,5,0.0,146.92
CA-2011-151995,8881,ZC-219104,87,286,288,High,First Class,26,2.578,2,0.0,2.65
CA-2012-145457,8786,CP-120854,92,449,452,High,Second Class,47,13.132,5,0.0,7.52
CA-2012-102855,8882,JF-154154,89,461,462,High,Same Day,240,26.3934,6,0.0,46.97
CA-2012-148964,8546,RD-199004,85,512,517,Medium,Standard Class,20,7.8936,1,0.0,0.87
CA-2013-163937,8533,JB-160004,95,741,744,High,Second Class,25,7.7035,5,0.0,4.14
CA-2013-148516,8883,DW-135854,87,951,955,Medium,Standard Class,180,86.3856,3,0.0,3.87
CA-2013-166429,8501,TG-213104,90,977,983,Medium,Standard Class,1000,449.991,2,0.0,55.42
CA-2013-169957,8869,SN-207104,92,1001,1005,Medium,Standard Class,100,21.0,4,0.0,7.4
CA-2013-149461,8587,AS-101354,2932,1049,1055,Medium,Standard Class,4,1.5048,1,0.0,0.18
CA-2013-160745,8552,AR-108254,94,1077,1082,Medium,Second Class,15,6.068,4,0.0,1.16
CA-2013-160745,8777,AR-108254,94,1077,1082,Medium,Second Class,316,31.6,4,0.0,18.36
CA-2014-150420,8745,GD-145904,2933,1251,1256,Medium,Standard Class,1100,362.835,10,0.0,98.09
CA-2014-118437,8781,PF-191654,88,1265,1269,High,Second Class,155,46.575,3,0.0,28.25
CA-2014-108560,8772,JC-153854,84,1286,1293,Medium,Standard Class,198,99.23,2,0.0,14.44
CA-2014-108560,8869,JC-153854,84,1286,1293,Medium,Standard Class,50,10.5,2,0.0,3.41
CA-2014-107909,8714,SS-208754,91,1341,1346,Medium,Standard Class,20,6.7966,1,0.0,1.71
US-2014-130687,8583,PF-192254,87,1347,1350,High,First Class,81,34.8128,4,0.0,0.43
CA-2014-139661,8827,JW-152204,94,1400,1404,Medium,Standard Class,10,3.6632,2,0.0,0.44
CA-2014-123967,8595,SF-202004,2933,1402,1404,Medium,Second Class,2666,239.9058,9,0.0,294.17
CA-2014-142888,8884,BP-112304,89,1422,1426,High,Standard Class,71,20.5842,1,0.0,6.25
CA-2014-130631,8885,BS-117554,87,1460,1464,Medium,Standard Class,68,20.538,2,0.0,4.79
CA-2011-121762,8701,ML-173954,83,46,50,Medium,Standard Class,240,86.3892,3,0.0,13.45
CA-2011-169803,8639,SC-202604,83,96,102,Medium,Standard Class,654,111.1035,3,0.0,70.97
CA-2011-169803,8784,SC-202604,83,96,102,Medium,Standard Class,34,2.034,2,0.0,4.44
US-2011-148194,8886,BS-113654,83,124,127,Medium,First Class,12,3.8976,7,0.0,2.13
CA-2011-135993,8366,PJ-188354,83,148,153,Medium,Standard Class,28,2.208,4,0.0,1.89
CA-2011-135657,8870,SC-207254,83,154,158,Medium,Second Class,516,113.4936,6,0.0,76.53
CA-2011-144414,8695,GH-144254,83,168,172,Medium,Standard Class,6,2.6208,3,0.0,0.38
CA-2011-111192,8458,TS-214304,83,211,217,Medium,Standard Class,1368,259.8896,8,0.0,70.66
CA-2011-127012,8829,GM-146804,83,223,227,Medium,Standard Class,12,5.434,1,0.0,1.05
CA-2011-142769,8826,RP-193904,83,256,256,High,Same Day,14,5.5341,3,0.0,2.75
CA-2011-142769,8887,RP-193904,83,256,256,High,Same Day,200,75.9924,2,0.0,17.81
CA-2011-142769,8367,RP-193904,83,256,256,High,Same Day,145,60.8832,4,0.0,29.05
CA-2011-142769,8417,RP-193904,83,256,256,High,Same Day,118,20.06,2,0.0,43.41
CA-2011-103940,8888,BN-115154,83,260,264,Medium,Standard Class,35,13.4292,2,0.0,2.67
CA-2011-126683,8623,PP-189554,83,272,274,High,Second Class,6,2.9568,2,0.0,1.27
CA-2011-126683,8889,PP-189554,83,272,274,High,Second Class,2349,399.2994,9,0.0,259.81
CA-2011-116834,8681,Dp-132404,83,284,289,Medium,Standard Class,63,19.041,11,0.0,3.12
CA-2011-116834,8890,Dp-132404,83,284,289,Medium,Standard Class,345,58.65,5,0.0,21.54
CA-2011-162278,8891,AH-105854,83,299,303,Medium,Second Class,64,3.196,4,0.0,3.5
CA-2011-134726,8768,SW-207554,83,306,311,Medium,Second Class,42,15.0984,2,0.0,3.44
CA-2011-128524,8892,MZ-175154,83,315,317,Medium,First Class,102,15.3195,7,0.0,13.75
CA-2011-124702,8838,MH-177854,83,322,329,Medium,Standard Class,138,55.016,2,0.0,11.27
CA-2011-124702,8376,MH-177854,83,322,329,Medium,Standard Class,730,94.926,4,0.0,47.57
CA-2012-138485,8893,NP-186704,83,423,426,Medium,Second Class,539,80.838,9,0.0,31.83
CA-2012-110457,8894,DK-130904,83,427,431,High,Standard Class,788,165.3813,3,0.0,25.65
CA-2012-114237,8589,MC-172754,83,438,440,Critical,First Class,142,39.7488,2,0.0,29.7
CA-2012-112116,8604,JE-154754,83,441,443,Medium,Second Class,172,44.7096,2,0.0,16.77
CA-2012-111829,8895,FH-143654,83,444,445,High,First Class,3150,1480.4671,7,0.0,617.92
CA-2012-164301,8896,EB-138404,83,451,455,Medium,Standard Class,3394,610.8624,8,0.0,240.06
CA-2012-148635,8897,MH-180254,83,572,574,Critical,Second Class,705,56.392,5,0.0,189.88
CA-2012-138002,8836,BT-113054,83,615,621,Medium,Standard Class,192,74.8098,3,0.0,11.34
CA-2012-128993,8769,CC-126704,83,621,626,High,Second Class,22,8.5722,2,0.0,2.13
CA-2012-149083,8472,SH-199754,83,634,639,Medium,Standard Class,160,57.5928,2,0.0,6.45
CA-2012-142993,8818,KA-165254,83,651,656,Medium,Standard Class,18,3.401,2,0.0,1.91
CA-2012-127824,8898,JC-157754,83,657,661,Medium,Standard Class,10,3.2352,3,0.0,0.4
CA-2012-125416,8899,KC-165404,83,672,672,Critical,Same Day,448,49.2723,9,0.0,104.24
CA-2012-151680,8628,TC-214754,83,689,691,High,Second Class,142,22.7136,2,0.0,21.34
CA-2012-112305,8540,KB-164054,83,690,695,High,Standard Class,22,6.4206,3,0.0,2.59
CA-2012-112305,8900,KB-164054,83,690,695,High,Standard Class,14,6.0114,2,0.0,1.08
CA-2012-137113,8901,TW-210254,83,701,705,High,Second Class,1913,401.814,9,0.0,386.21
CA-2012-109638,8439,JH-159854,83,715,722,Medium,Standard Class,900,377.9622,9,0.0,84.15
US-2012-126214,8713,JS-158804,83,721,724,High,Second Class,1618,356.0414,13,0.0,275.6
US-2012-126214,8813,JS-158804,83,721,724,High,Second Class,100,36.852,1,0.0,12.2
CA-2013-116547,8535,KB-165854,83,741,748,Low,Standard Class,80,34.3656,4,0.0,7.76
CA-2013-116547,8902,KB-165854,83,741,748,Low,Standard Class,70,13.2962,2,0.0,10.0
CA-2013-138079,8903,AJ-107954,83,753,759,Medium,Standard Class,110,37.366,5,0.0,8.64
US-2013-166660,8733,TB-212504,83,761,763,Critical,Second Class,49,7.7728,1,0.0,17.2
CA-2013-169166,8904,SS-205904,83,861,866,High,Standard Class,94,13.1572,2,0.0,9.87
CA-2013-142405,8461,SE-201104,83,894,898,Medium,Standard Class,390,132.5898,3,0.0,22.1
CA-2013-132304,8905,AR-108254,83,897,901,Medium,Standard Class,1115,334.551,7,0.0,79.63
CA-2013-103107,8593,RB-194654,83,917,917,Medium,Same Day,25,8.636,5,0.0,2.69
US-2013-139087,8906,DK-133754,83,930,935,Medium,Second Class,25,10.89,5,0.0,2.23
US-2013-139087,8551,DK-133754,83,930,935,Medium,Second Class,12,4.4712,3,0.0,0.91
US-2013-139087,8720,DK-133754,83,930,935,Medium,Second Class,428,89.964,3,0.0,42.61
CA-2013-110009,8907,TR-213254,83,983,988,Medium,Standard Class,43,14.6642,1,0.0,3.54
CA-2013-166772,8500,HJ-148754,83,995,999,High,Standard Class,164,40.97,2,0.0,22.13
US-2013-108098,8417,CP-123404,83,1019,1023,High,Standard Class,177,30.09,3,0.0,27.26
CA-2013-169887,8908,MS-175304,83,1027,1027,Critical,Same Day,102,30.582,3,0.0,40.23
CA-2013-163755,8816,AS-102854,83,1040,1044,Medium,Second Class,210,35.6796,3,0.0,34.48
CA-2013-125094,8909,NP-187004,83,1041,1045,High,Standard Class,480,52.7692,4,0.0,56.25
CA-2013-147683,8910,PO-191804,83,1049,1053,Medium,Standard Class,20,7.2298,2,0.0,1.98
CA-2013-126858,8891,JM-152654,83,1055,1059,High,Standard Class,32,1.598,2,0.0,6.25
CA-2013-113726,8586,SC-206804,83,1060,1067,Medium,Standard Class,82,33.7266,3,0.0,3.2
CA-2013-128412,8818,AP-109154,83,1076,1083,Low,Standard Class,45,8.5025,5,0.0,3.25
