product_key,product_id,product_name,category,sub_category
5811,TEC-SAM-10001843,"Samsung Audio Dock, Full Size",Technology,Phones
5812,TEC-PH-10002018,"Samsung Audio Dock, VoIP",Technology,Phones
5813,TEC-PH-10000037,"Cisco Signal Booster, Cordless",Technology,Phones
5814,TEC-PH-10004772,"Motorola Signal Booster, VoIP",Technology,Phones
5815,TEC-NOK-10003034,"Nokia Speaker Phone, Full Size",Technology,Phones
5816,TEC-PH-10003762,"Motorola Smart Phone, Full Size",Technology,Phones
5817,TEC-MOT-10001196,"Motorola Audio Dock, Cordless",Technology,Phones
5818,TEC-CIS-10000758,"Cisco Smart Phone, Full Size",Technology,Phones
5819,TEC-PH-10000070,"Nokia Headset, with Caller ID",Technology,Phones
5820,TEC-CIS-10004967,"Cisco Office Telephone, Full Size",Technology,Phones
5821,TEC-SAM-10003948,"Samsung Signal Booster, with Caller ID",Technology,Phones
5822,TEC-PH-10001163,"Motorola Speaker Phone, Cordless",Technology,Phones
5823,TEC-PH-10004910,"Samsung Signal Booster, Full Size",Technology,Phones
5824,TEC-MOT-10002372,"Motorola Speaker Phone, Full Size",Technology,Phones
5825,TEC-MOT-10001088,"Motorola Audio Dock, VoIP",Technology,Phones
5826,TEC-CIS-10002153,"Cisco Audio Dock, Cordless",Technology,Phones
5827,TEC-NOK-10004339,"Nokia Smart Phone, Cordless",Technology,Phones
5828,TEC-SAM-10001017,"Samsung Speaker Phone, Cordless",Technology,Phones
5829,TEC-PH-10002255,"Apple Audio Dock, Full Size",Technology,Phones
5830,TEC-PH-10003995,"Nokia Audio Dock, VoIP",Technology,Phones
5831,TEC-PH-10004992,"Apple Office Telephone, Full Size",Technology,Phones
5832,TEC-PH-10003698,"Nokia Signal Booster, Full Size",Technology,Phones
5833,TEC-PH-10004707,"Samsung Signal Booster, Cordless",Technology,Phones
5834,TEC-SAM-10003520,"Samsung Headset, VoIP",Technology,Phones
5835,TEC-MOT-10000851,"Motorola Headset, with Caller ID",Technology,Phones
5836,TEC-CIS-10002565,"Cisco Speaker Phone, Full Size",Technology,Phones
5837,TEC-PH-10000879,"Cisco Smart Phone, Full Size",Technology,Phones
5838,TEC-PH-10002312,"Samsung Audio Dock, with Caller ID",Technology,Phones
5839,TEC-PH-10002076,"Samsung Audio Dock, Full Size",Technology,Phones
5840,TEC-MOT-10001927,"Motorola Speaker Phone, VoIP",Technology,Phones
5841,TEC-APP-10004469,"Apple Signal Booster, Cordless",Technology,Phones
5842,TEC-MOT-10001535,"Motorola Headset, VoIP",Technology,Phones
5843,TEC-PH-10004505,"Nokia Smart Phone, Full Size",Technology,Phones
5844,TEC-SAM-10001935,"Samsung Office Telephone, Cordless",Technology,Phones
5845,TEC-SAM-10001985,"Samsung Headset, Cordless",Technology,Phones
5846,TEC-MOT-10004682,"Motorola Office Telephone, VoIP",Technology,Phones
5847,TEC-PH-10004575,"Motorola Smart Phone, Cordless",Technology,Phones
5848,TEC-PH-10001751,"Samsung Smart Phone, Cordless",Technology,Phones
5849,TEC-PH-10001183,"Samsung Office Telephone, with Caller ID",Technology,Phones
5850,TEC-PH-10003511,"Samsung Speaker Phone, Full Size",Technology,Phones
5851,TEC-PH-10000780,"Cisco Smart Phone, with Caller ID",Technology,Phones
5852,TEC-PH-10003062,"Apple Audio Dock, Full Size",Technology,Phones
5853,TEC-PH-10004221,"Samsung Speaker Phone, Cordless",Technology,Phones
5854,TEC-PH-10000342,"Samsung Office Telephone, Full Size",Technology,Phones
5855,TEC-PH-10004680,"Samsung Speaker Phone, with Caller ID",Technology,Phones
5856,TEC-PH-10001433,"Motorola Headset, Full Size",Technology,Phones
5857,TEC-PH-10003481,"Apple Office Telephone, Full Size",Technology,Phones
5858,TEC-PH-10001845,"Apple Speaker Phone, VoIP",Technology,Phones
5859,TEC-PH-10002602,"Nokia Headset, Cordless",Technology,Phones
5860,TEC-PH-10000896,"Cisco Signal Booster, VoIP",Technology,Phones
5861,TEC-PH-10002695,"Samsung Headset, with Caller ID",Technology,Phones
5862,TEC-PH-10001590,"Motorola Headset, with Caller ID",Technology,Phones
5863,TEC-PH-10004800,"Apple Headset, Full Size",Technology,Phones
5864,TEC-PH-10000169,"Apple Smart Phone, with Caller ID",Technology,Phones
5865,TEC-PH-10002154,"Cisco Headset, Full Size",Technology,Phones
5866,TEC-PH-10002428,"Apple Headset, VoIP",Technology,Phones
5867,TEC-PH-10001002,"Apple Signal Booster, Full Size",Technology,Phones
5868,TEC-PH-10002936,"Nokia Smart Phone, Full Size",Technology,Phones
5869,TEC-PH-10004933,"Samsung Headset, VoIP",Technology,Phones
5870,TEC-PH-10002042,"Cisco Audio Dock, Full Size",Technology,Phones
5871,TEC-PH-10001805,"Nokia Speaker Phone, Full Size",Technology,Phones
5872,TEC-PH-10004559,"Nokia Speaker Phone, with Caller ID",Technology,Phones
5873,TEC-PH-10004655,"Apple Speaker Phone, Cordless",Technology,Phones
5874,TEC-PH-10004200,"Motorola Audio Dock, Full Size",Technology,Phones
5875,TEC-PH-10000019,"Motorola Audio Dock, Full Size",Technology,Phones
5876,TEC-PH-10004618,"Motorola Speaker Phone, VoIP",Technology,Phones
5877,TEC-PH-10001961,"Cisco Speaker Phone, Full Size",Technology,Phones
5878,TEC-PH-10004358,"Samsung Office Telephone, Cordless",Technology,Phones
5879,TEC-PH-10002320,"Samsung Speaker Phone, Full Size",Technology,Phones
5880,TEC-PH-10001921,"Nokia Signal Booster, with Caller ID",Technology,Phones
5881,TEC-PH-10003891,"Cisco Audio Dock, with Caller ID",Technology,Phones
5882,TEC-PH-10002647,"Nokia Headset, VoIP",Technology,Phones
5883,TEC-PH-10000018,"Nokia Smart Phone, Full Size",Technology,Phones
5884,TEC-PH-10002332,"Motorola Audio Dock, VoIP",Technology,Phones
5885,TEC-PH-10001095,"Nokia Headset, with Caller ID",Technology,Phones
5886,TEC-PH-10004636,"Nokia Audio Dock, with Caller ID",Technology,Phones
5887,TEC-PH-10002871,"Motorola Audio Dock, with Caller ID",Technology,Phones
5888,TEC-PH-10000990,"Cisco Signal Booster, with Caller ID",Technology,Phones
5889,TEC-PH-10001575,"Samsung Office Telephone, VoIP",Technology,Phones
5890,TEC-PH-10004057,"Motorola Smart Phone, with Caller ID",Technology,Phones
5891,TEC-PH-10002218,"Apple Speaker Phone, Cordless",Technology,Phones
5892,TEC-PH-10004184,"Motorola Headset, with Caller ID",Technology,Phones
5893,TEC-PH-10001264,"Cisco Signal Booster, VoIP",Technology,Phones
5894,TEC-PH-10004631,"Cisco Audio Dock, with Caller ID",Technology,Phones
5895,TEC-PH-10001580,"Apple Office Telephone, VoIP",Technology,Phones
5896,TEC-PH-10001288,"Motorola Speaker Phone, with Caller ID",Technology,Phones
5897,TEC-PH-10001587,"Apple Headset, Cordless",Technology,Phones
5898,TEC-PH-10003157,"Nokia Speaker Phone, VoIP",Technology,Phones
5899,TEC-PH-10000100,"Motorola Office Telephone, Full Size",Technology,Phones
5900,TEC-PH-10002306,"Motorola Smart Phone, Full Size",Technology,Phones
5901,TEC-PH-10004970,"Nokia Headset, Full Size",Technology,Phones
5902,TEC-PH-10003102,"Samsung Audio Dock, with Caller ID",Technology,Phones
5903,TEC-PH-10004404,"Samsung Headset, VoIP",Technology,Phones
5904,TEC-PH-10002892,"Nokia Speaker Phone, Cordless",Technology,Phones
5905,TEC-PH-10004251,"Nokia Audio Dock, Full Size",Technology,Phones
5906,TEC-PH-10003932,"Apple Audio Dock, VoIP",Technology,Phones
5907,TEC-PH-10001424,"Nokia Signal Booster, Full Size",Technology,Phones
5908,TEC-PH-10000289,"Samsung Audio Dock, Full Size",Technology,Phones
5909,TEC-PH-10003177,"Samsung Speaker Phone, with Caller ID",Technology,Phones
5910,TEC-PH-10000087,"Apple Signal Booster, Cordless",Technology,Phones
5911,TEC-PH-10000788,"Cisco Office Telephone, Full Size",Technology,Phones
5912,TEC-PH-10001548,"Nokia Speaker Phone, Full Size",Technology,Phones
5913,TEC-PH-10001063,"Samsung Speaker Phone, Full Size",Technology,Phones
5914,TEC-PH-10002572,"Nokia Audio Dock, Cordless",Technology,Phones
5915,TEC-PH-10003870,"Samsung Signal Booster, VoIP",Technology,Phones
5916,TEC-CO-10003506,"HP Fax Machine, Laser",Technology,Copiers
5917,TEC-CO-10000679,"Hewlett Personal Copier, High-Speed",Technology,Copiers
5918,TEC-CO-10003759,"Canon Fax Machine, Laser",Technology,Copiers
5919,TEC-CO-10003982,"HP Ink, High-Speed",Technology,Copiers
5920,TEC-CO-10002057,"Sharp Copy Machine, Color",Technology,Copiers
5921,TEC-CO-10001204,"Sharp Copy Machine, Color",Technology,Copiers
5922,TEC-CO-10001352,"HP Ink, Digital",Technology,Copiers
5923,TEC-CO-10000953,"HP Wireless Fax, Laser",Technology,Copiers
5924,TEC-CO-10003924,"Hewlett Fax Machine, Digital",Technology,Copiers
5925,TEC-CO-10002526,"Sharp Wireless Fax, Digital",Technology,Copiers
5926,TEC-CO-10000972,"Sharp Fax and Copier, Digital",Technology,Copiers
5927,TEC-CO-10004535,"Hewlett Fax Machine, High-Speed",Technology,Copiers
5928,TEC-CO-10004813,"Hewlett Ink, Digital",Technology,Copiers
5929,TEC-CO-10000562,"HP Wireless Fax, Digital",Technology,Copiers
5930,TEC-CO-10002380,"Canon Fax and Copier, High-Speed",Technology,Copiers
5931,TEC-CO-10003342,"Canon Fax Machine, High-Speed",Technology,Copiers
5932,TEC-CO-10002379,"Canon Copy Machine, Digital",Technology,Copiers
5933,TEC-CO-10001407,"Canon Ink, Digital",Technology,Copiers
5934,TEC-CO-10003113,"Hewlett Fax Machine, Color",Technology,Copiers
5935,TEC-CO-10002350,"Canon Wireless Fax, Digital",Technology,Copiers
5936,TEC-CO-10001482,"Sharp Ink, High-Speed",Technology,Copiers
5937,TEC-CO-10001726,"HP Fax and Copier, High-Speed",Technology,Copiers
5938,TEC-CO-10004998,"HP Fax and Copier, Color",Technology,Copiers
5939,TEC-CO-10003410,"Brother Ink, High-Speed",Technology,Copiers
5940,TEC-CO-10001382,"HP Personal Copier, Laser",Technology,Copiers
5941,TEC-CO-10002465,"HP Copy Machine, Color",Technology,Copiers
5942,TEC-CO-10004027,"Sharp Fax Machine, Color",Technology,Copiers
5943,TEC-CO-10003587,"Hewlett Personal Copier, Laser",Technology,Copiers
5944,TEC-CO-10001419,"Hewlett Copy Machine, Color",Technology,Copiers
5945,TEC-CO-10001445,"Brother Personal Copier, High-Speed",Technology,Copiers
5946,TEC-CO-10000791,"Sharp Personal Copier, Laser",Technology,Copiers
5947,TEC-CO-10000452,"HP Copy Machine, Laser",Technology,Copiers
5948,TEC-CO-10000447,"Canon Wireless Fax, Color",Technology,Copiers
5949,TEC-CO-10001703,"Brother Copy Machine, Laser",Technology,Copiers
5950,TEC-CO-10000208,"Brother Wireless Fax, Color",Technology,Copiers
5951,TEC-CO-10002119,"Sharp Fax Machine, Digital",Technology,Copiers
5952,TEC-CO-10001787,"HP Fax and Copier, Laser",Technology,Copiers
5953,TEC-CO-10001166,"HP Personal Copier, Digital",Technology,Copiers
5954,TEC-CO-10003992,"HP Ink, Color",Technology,Copiers
5955,TEC-CO-10003087,"Canon Wireless Fax, Laser",Technology,Copiers
5956,TEC-CO-10000663,"HP Fax Machine, High-Speed",Technology,Copiers
5957,TEC-CO-10003901,"HP Copy Machine, Color",Technology,Copiers
5958,TEC-CO-10002150,"Canon Fax and Copier, Digital",Technology,Copiers
5959,TEC-CO-10001410,"Canon Personal Copier, High-Speed",Technology,Copiers
5960,TEC-CO-10004897,"Sharp Fax Machine, High-Speed",Technology,Copiers
5961,TEC-CO-10002587,"Sharp Fax and Copier, Laser",Technology,Copiers
5962,TEC-CO-10004689,"Canon Ink, Color",Technology,Copiers
5963,TEC-CO-10001501,"Canon Fax and Copier, Laser",Technology,Copiers
5964,TEC-CO-10003570,"Sharp Wireless Fax, High-Speed",Technology,Copiers
5965,TEC-CO-10003017,"Sharp Ink, Laser",Technology,Copiers
5966,TEC-CO-10003561,"Sharp Copy Machine, Color",Technology,Copiers
5967,TEC-CO-10000565,"Canon Fax and Copier, Color",Technology,Copiers
5968,TEC-CO-10003951,"HP Copy Machine, High-Speed",Technology,Copiers
5969,TEC-CO-10003448,"Canon Personal Copier, Laser",Technology,Copiers
5970,TEC-CO-10003682,"Sharp Ink, Digital",Technology,Copiers
5971,TEC-CO-10000778,"Sharp Fax and Copier, Color",Technology,Copiers
5972,TEC-CO-10002578,"Canon Copy Machine, Laser",Technology,Copiers
5973,TEC-CO-10001630,"Canon Personal Copier, Digital",Technology,Copiers
5974,TEC-CO-10003917,"HP Fax and Copier, Digital",Technology,Copiers
5975,TEC-CO-10002035,"Canon Wireless Fax, High-Speed",Technology,Copiers
5976,TEC-CO-10003496,"Brother Wireless Fax, Digital",Technology,Copiers
5977,TEC-CO-10000594,"Hewlett Fax and Copier, Laser",Technology,Copiers
5978,TEC-CO-10004263,"Hewlett Personal Copier, Laser",Technology,Copiers
5979,TEC-CO-10000660,"Hewlett Copy Machine, Color",Technology,Copiers
5980,TEC-CO-10000013,"Brother Fax Machine, Laser",Technology,Copiers
5981,TEC-CO-10003124,"Canon Ink, Laser",Technology,Copiers
5982,TEC-CO-10003534,"HP Fax and Copier, Digital",Technology,Copiers
5983,TEC-CO-10004005,"Sharp Copy Machine, Laser",Technology,Copiers
5984,TEC-CO-10002242,"Brother Fax and Copier, Color",Technology,Copiers
5985,TEC-CO-10001425,"HP Personal Copier, Color",Technology,Copiers
5986,TEC-CO-10002043,"Canon Wireless Fax, Digital",Technology,Copiers
5987,TEC-CO-10001008,"Canon Fax and Copier, Laser",Technology,Copiers
5988,TEC-CO-10000556,"HP Wireless Fax, Laser",Technology,Copiers
5989,TEC-CO-10000775,"Sharp Fax and Copier, Laser",Technology,Copiers
5990,TEC-CO-10002981,"HP Wireless Fax, High-Speed",Technology,Copiers
5991,TEC-CO-10004664,"Hewlett Personal Copier, Color",Technology,Copiers
5992,TEC-CO-10001596,"Brother Wireless Fax, Color",Technology,Copiers
5993,TEC-CO-10001628,"Sharp Personal Copier, Digital",Technology,Copiers
5994,TEC-CO-10000854,"Canon Personal Copier, Color",Technology,Copiers
5995,TEC-CO-10004078,"Sharp Fax Machine, Laser",Technology,Copiers
5996,TEC-CO-10002550,"Sharp Ink, Digital",Technology,Copiers
5997,TEC-CO-10001142,"Brother Ink, Digital",Technology,Copiers
5998,TEC-CO-10004567,"Brother Fax Machine, Color",Technology,Copiers
5999,TEC-CO-10004563,"HP Copy Machine, Color",Technology,Copiers
6000,TEC-CO-10002583,"Canon Fax and Copier, Color",Technology,Copiers
6001,TEC-CO-10003298,"Hewlett Wireless Fax, Digital",Technology,Copiers
6002,TEC-CO-10004042,"Brother Wireless Fax, Laser",Technology,Copiers
6003,TEC-CO-10004365,"HP Wireless Fax, Color",Technology,Copiers
6004,TEC-CO-10003228,"Hewlett Copy Machine, Laser",Technology,Copiers
6005,TEC-CO-10001926,"Hewlett Wireless Fax, Laser",Technology,Copiers
6006,TEC-CO-10003965,"Brother Ink, Laser",Technology,Copiers
6007,TEC-CO-10002857,"Sharp Fax and Copier, Color",Technology,Copiers
6008,TEC-CO-10004147,"Brother Fax and Copier, High-Speed",Technology,Copiers
6009,TEC-CO-10002284,"Hewlett Copy Machine, Color",Technology,Copiers
6010,TEC-CO-10000777,"Brother Personal Copier, Laser",Technology,Copiers
6011,TEC-CO-10004325,"Canon Personal Copier, Laser",Technology,Copiers
6012,TEC-CO-10003307,"Hewlett Fax and Copier, Digital",Technology,Copiers
6013,TEC-CO-10001795,"Sharp Personal Copier, High-Speed",Technology,Copiers
6014,TEC-CO-10000082,"Canon Fax and Copier, Digital",Technology,Copiers
6015,TEC-CO-10002423,"Canon Personal Copier, High-Speed",Technology,Copiers
6016,TEC-CO-10004976,"Brother Ink, High-Speed",Technology,Copiers
6017,TEC-CO-10002232,"HP Ink, Laser",Technology,Copiers
6018,TEC-CO-10000407,"HP Copy Machine, Color",Technology,Copiers
6019,TEC-CO-10001839,"Hewlett Fax and Copier, Laser",Technology,Copiers
6020,TEC-CO-10001192,"HP Personal Copier, Digital",Technology,Copiers
6021,TEC-CO-10002673,"Brother Fax and Copier, Laser",Technology,Copiers
6022,TEC-CO-10003083,"HP Fax Machine, High-Speed",Technology,Copiers
6023,TEC-CO-10001375,"Brother Copy Machine, Color",Technology,Copiers
6024,TEC-CO-10002244,"Sharp Ink, Laser",Technology,Copiers
6025,TEC-CO-10001191,"Sharp Wireless Fax, High-Speed",Technology,Copiers
6026,TEC-CO-10000070,"Hewlett Copy Machine, High-Speed",Technology,Copiers
6027,TEC-CO-10000228,"Hewlett Personal Copier, Laser",Technology,Copiers
6028,TEC-CO-10000405,"Canon Fax Machine, Digital",Technology,Copiers
6029,TEC-HP -10001574,"HP Fax Machine, Laser",Technology,Copiers
6030,TEC-HEW-10003695,"Hewlett Wireless Fax, Digital",Technology,Copiers
6031,TEC-CAN-10004291,"Canon Wireless Fax, Digital",Technology,Copiers
6032,TEC-HP -10003345,"HP Fax and Copier, High-Speed",Technology,Copiers
6033,TEC-HP -10004149,"HP Copy Machine, Color",Technology,Copiers
6034,TEC-HEW-10002435,"Hewlett Personal Copier, Digital",Technology,Copiers
6035,TEC-CAN-10001853,"Canon Fax Machine, High-Speed",Technology,Copiers
6036,TEC-HP -10003618,"HP Fax Machine, Digital",Technology,Copiers
6037,TEC-BRO-10000463,"Brother Copy Machine, Color",Technology,Copiers
6038,TEC-BRO-10000374,"Brother Ink, Laser",Technology,Copiers
6039,TEC-HP -10001426,"HP Personal Copier, Color",Technology,Copiers
6040,TEC-CAN-10002843,"Canon Ink, Digital",Technology,Copiers
6041,TEC-SHA-10002034,"Sharp Personal Copier, Laser",Technology,Copiers
6042,TEC-SHA-10003670,"Sharp Wireless Fax, Laser",Technology,Copiers
6043,TEC-SHA-10002696,"Sharp Ink, Color",Technology,Copiers
6044,TEC-SHA-10004083,"Sharp Fax and Copier, Laser",Technology,Copiers
6045,TEC-CAN-10002363,"Canon Fax Machine, Digital",Technology,Copiers
6046,TEC-CAN-10004556,"Canon Fax and Copier, Laser",Technology,Copiers
6047,TEC-SHA-10003039,"Sharp Fax and Copier, Digital",Technology,Copiers
6048,TEC-HEW-10004833,"Hewlett Ink, Color",Technology,Copiers
6049,TEC-CAN-10004839,"Canon Wireless Fax, Color",Technology,Copiers
6050,TEC-SHA-10000052,"Sharp Copy Machine, Color",Technology,Copiers
6051,TEC-HEW-10002302,"Hewlett Copy Machine, Color",Technology,Copiers
6052,TEC-SHA-10004874,"Sharp Fax Machine, High-Speed",Technology,Copiers
6053,TEC-BRO-10004178,"Brother Wireless Fax, Laser",Technology,Copiers
6054,TEC-HEW-10004937,"Hewlett Fax Machine, Digital",Technology,Copiers
6055,TEC-HP -10001905,"HP Personal Copier, Laser",Technology,Copiers
6056,TEC-CAN-10002337,"Canon Ink, Color",Technology,Copiers
6057,TEC-CO-10002601,"Brother Fax and Copier, Digital",Technology,Copiers
6058,TEC-CAN-10001789,"Canon Copy Machine, Digital",Technology,Copiers
6059,TEC-CO-10001626,"Brother Copy Machine, Color",Technology,Copiers
6060,TEC-HP -10002603,"HP Copy Machine, High-Speed",Technology,Copiers
6061,TEC-CO-10000263,"Hewlett Fax Machine, Digital",Technology,Copiers
6062,TEC-HP -10003894,"HP Wireless Fax, Laser",Technology,Copiers
6063,TEC-CO-10003342,"Canon Wireless Fax, High-Speed",Technology,Copiers
6064,TEC-BRO-10002345,"Brother Ink, Digital",Technology,Copiers
6065,TEC-CO-10001831,"Sharp Personal Copier, Laser",Technology,Copiers
6066,TEC-BRO-10004328,"Brother Fax Machine, Color",Technology,Copiers
6067,TEC-SHA-10001103,"Sharp Copy Machine, Laser",Technology,Copiers
6068,TEC-CAN-10004166,"Canon Personal Copier, Color",Technology,Copiers
6069,TEC-CAN-10001437,"Canon Wireless Fax, Laser",Technology,Copiers
6070,TEC-CAN-10004697,"Canon Fax and Copier, Digital",Technology,Copiers
6071,TEC-SHA-10000971,"Sharp Fax Machine, Color",Technology,Copiers
6072,TEC-SHA-10001413,"Sharp Personal Copier, Color",Technology,Copiers
6073,TEC-HEW-10003531,"Hewlett Copy Machine, High-Speed",Technology,Copiers
6074,TEC-SHA-10001231,"Sharp Wireless Fax, Color",Technology,Copiers
6075,TEC-CO-10002962,"Sharp Wireless Fax, Color",Technology,Copiers
6076,TEC-HP -10003559,"HP Wireless Fax, Digital",Technology,Copiers
6077,TEC-HEW-10000365,"Hewlett Copy Machine, Laser",Technology,Copiers
6078,TEC-BRO-10003555,"Brother Ink, High-Speed",Technology,Copiers
6079,TEC-HEW-10003829,"Hewlett Wireless Fax, High-Speed",Technology,Copiers
6080,TEC-CO-10004997,"Hewlett Wireless Fax, Color",Technology,Copiers
6081,TEC-HP -10002307,"HP Fax and Copier, Laser",Technology,Copiers
6082,TEC-CO-10003924,"Brother Ink, Digital",Technology,Copiers
6083,TEC-CO-10003474,"Brother Personal Copier, Digital",Technology,Copiers
6084,TEC-SHA-10001976,"Sharp Ink, High-Speed",Technology,Copiers
